"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SENDIG v3.1.1","10","Findings","DD","DDEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Examples: TOX PATHOLOGIST, PEER REVIEW, SPONSOR, VETERINARIAN.","Perm"
"SENDIG v3.1.1","11","Findings","DD","DDDTC","Date/Time","Char","","","ISO 8601","","Timing","The date/time of subject disposition, in ISO 8601 format.","Perm"
"SENDIG v3.1.1","12","Findings","DD","DDDY","Study Day","Num","","",,"","Timing","Study day of subject disposition, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","1","Findings","FW","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","FW","DOMAIN","Domain Abbreviation","Char","","",,"FW","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","FW","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. Either USUBJID or POOLID must be populated.","Exp"
"SENDIG v3.1.1","4","Findings","FW","POOLID","Pool Identifier","Char","","",,"","Identifier","Identifier used for pooling subjects to assign a single finding to multiple subjects. If POOLID is entered, POOLDEF records must exist for each subject and the USUBJID must be null. Either USUBJID or POOLID must be populated.","Perm"
"SENDIG v3.1.1","5","Findings","FW","FWSEQ","Sequence Number","Num","","",,"","Identifier","The sequence number must be unique for each record within a USUBJID or POOLID, whichever applies for the record.","Req"
"SENDIG v3.1.1","6","Findings","FW","FWGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject or pool. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","FW","FWTESTCD","Food/Water Consumption Short Name","Char","C89970","FWTESTCD",,"","Topic","Short name of the measurement, test, or examination described in FWTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in FWTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). FWTESTCD cannot contain characters other than letters, numbers, or underscores. Extensible controlled values are FC, FCRELBW, WC, and WCRELBW.","Req"
"SENDIG v3.1.1","8","Findings","FW","FWTEST","Food/Water Consumption Name","Char","C89969","FWTEST",,"","Synonym Qualifier","Long name for FWTESTCD. The value in FWTEST cannot be longer than 40 characters. Extensible controlled values are Food Consumption, Food Consumption Relative to Body Wt, Water Consumption, Water Consumption Relative to Body Wt.","Req"
"SENDIG v3.1.1","9","Findings","FW","FWORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SENDIG v3.1.1","10","Findings","FW","FWORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","11","Findings","FW","FWSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from FWORRES, in a standard format or standard units. FWSTRESC should store all results or findings in character format; if results are numeric, they should also be submitted in numeric format in FWSTRESN.","Exp"
"SENDIG v3.1.1","12","Findings","FW","FWSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of FWSTRESC. FWSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","13","Findings","FW","FWSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for FWSTRESC and FWSTRESN.","Exp"
"SENDIG v3.1.1","14","Findings","FW","FWSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in FWORRES.","Perm"
"SENDIG v3.1.1","15","Findings","FW","FWREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why FWSTAT is NOT DONE, such as FOOD WET.","Perm"
"SENDIG v3.1.1","16","Findings","FW","FWEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","Y if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","17","Findings","FW","FWREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when FWEXCLFL is Y.","Perm"
"SENDIG v3.1.1","18","Findings","FW","FWDTC","Start Date/Time of Observation","Char","","","ISO 8601","","Timing","Date/Time of the start of the observation in IS0 8601 format.","Exp"
"SENDIG v3.1.1","19","Findings","FW","FWENDTC","End Date/Time of Observation","Char","","","ISO 8601","","Timing","Date/Time of the end of the observation in IS0 8601 format.","Exp"
"SENDIG v3.1.1","20","Findings","FW","FWDY","Study Day of Start of Observation","Num","","",,"","Timing","Study day of the start of the observation, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","21","Findings","FW","FWENDY","Study Day of End of Observation","Num","","",,"","Timing","Study day of the end of the observation, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","1","Findings","LB","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","LB","DOMAIN","Domain Abbreviation","Char","","",,"LB","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","LB","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all application or submissions involving the product. Either USUBJID or POOLID must be populated.","Exp"
"SENDIG v3.1.1","4","Findings","LB","POOLID","Pool Identifier","Char","","",,"","Identifier","Identifier used for pooling subjects to assign a single finding to multiple subjects. If POOLID is entered, POOLDEF records must exist for each subject and the USUBJID must be null. Either USUBJID or POOLID must be populated.","Perm"
"SENDIG v3.1.1","5","Findings","LB","LBSEQ","Sequence Number","Num","","",,"","Identifier","The sequence number must be unique for each record within a USUBJID or POOLID, whichever applies for the record.","Req"
"SENDIG v3.1.1","6","Findings","LB","LBGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject or pool. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","LB","LBREFID","Specimen Identifier","Char","","",,"","Identifier","Internal or external specimen identifier. Example: 1009570101.","Perm"
"SENDIG v3.1.1","8","Findings","LB","LBSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference identifier. Example: Line number on the Lab page.","Perm"
"SENDIG v3.1.1","9","Findings","LB","LBTESTCD","Lab Test or Examination Short Name","Char","C65047","LBTESTCD",,"","Topic","Short name of the measurement, test, or examination described in LBTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in LBTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). LBTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ALT, LDH.","Req"
"SENDIG v3.1.1","10","Findings","LB","LBTEST","Lab Test or Examination Name","Char","C67154","LBTEST",,"","Synonym Qualifier","Long name for LBTESTCD. The value in LBTEST cannot be longer than 40 characters. Examples: Alanine Aminotransferase, Lactate Dehydrogenase.","Req"
"SENDIG v3.1.1","11","Findings","LB","LBCAT","Category for Lab Test","Char","","",,"","Grouping Qualifier","Used to define a category of the lab test performed. Examples: URINALYSIS, CLINICAL CHEMISTRY, HEMATOLOGY, etc.","Exp"
"SENDIG v3.1.1","12","Findings","LB","LBSCAT","Subcategory for Lab Test","Char","","",,"","Grouping Qualifier","A further categorization of a test category. Examples: DIFFERENTIAL, LIVER FUNCTION, ELECTROLYTES.","Perm"
"SENDIG v3.1.1","13","Findings","LB","LBORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SENDIG v3.1.1","14","Findings","LB","LBORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","15","Findings","LB","LBORNRLO","Reference Range Lower Limit-Orig Unit","Char","","",,"","Variable Qualifier","Lower end of reference range used at the time of collection for continuous measurements in original units. Should be populated only for continuous results.","Perm"
"SENDIG v3.1.1","16","Findings","LB","LBORNRHI","Reference Range Upper Limit-Orig Unit","Char","","",,"","Variable Qualifier","Upper end of reference range used at the time of collection for continuous measurements in original units. Should be populated only for continuous results.","Perm"
"SENDIG v3.1.1","17","Findings","LB","LBSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from LBORRES, in a standard format or standard units. LBSTRESC should store all results or findings in character format; if results are numeric, they should also be submitted in numeric format in LBSTRESN. For example, if a test has results NONE, NEG, and NEGATIVE in LBORRES and these results effectively have the same meaning, they could be represented in standard format in LBSTRESC as NEGATIVE. For other examples, see general assumptions.","Exp"
"SENDIG v3.1.1","18","Findings","LB","LBSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of LBSTRESC. LBSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","19","Findings","LB","LBSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for LBSTRESC and LBSTRESN.","Exp"
"SENDIG v3.1.1","20","Findings","LB","LBSTNRLO","Reference Range Lower Limit-Std Unit","Num","","",,"","Variable Qualifier","Lower end of reference range for continuous measurements in standardized units. Should be populated only for continuous results.","Perm"
"SENDIG v3.1.1","21","Findings","LB","LBSTNRHI","Reference Range Upper Limit-Std Unit","Num","","",,"","Variable Qualifier","Upper end of reference range for continuous measurements in standardized units. Should be populated only for continuous results.","Perm"
"SENDIG v3.1.1","22","Findings","LB","LBSTNRC","Reference Range for Char Rslt-Std Unit","Char","","",,"","Variable Qualifier","For normal range values that are character in ordinal scale or if categorical ranges were supplied (e.g., -1 to +1; NEGATIVE TO TRACE).","Perm"
"SENDIG v3.1.1","23","Findings","LB","LBNRIND","Reference Range Indicator","Char","","",,"","Variable Qualifier","Indicates where value falls with respect to reference range defined by LBORNRLO and LBORNRHI, LBSTRNRLO and LBSTNRHI, or by LBSTNRC. Examples: NORMAL, ABNORMAL, HIGH, LOW. \n Sponsors should specify in the study metadata (Comments column in the data definition file) whether LBNRIND refers to the original or standard reference ranges and results. Should not be used to indicate biological significance.","Perm"
"SENDIG v3.1.1","24","Findings","LB","LBSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in LBORRES.","Perm"
"SENDIG v3.1.1","25","Findings","LB","LBREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why LBSTAT is NOT DONE, such as BROKEN EQUIPMENT or SPECIMEN LOST.","Perm"
"SENDIG v3.1.1","26","Findings","LB","LBNAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor that provided the test results.","Perm"
"SENDIG v3.1.1","27","Findings","LB","LBSPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of specimen analyzed to obtain the measurement or finding. Examples: WHOLE BLOOD, SERUM, PLASMA, URINE, LIVER, HEART.","Exp"
"SENDIG v3.1.1","28","Findings","LB","LBANTREG","Anatomical Region of Specimen","Char","","",,"","Variable Qualifier","Defines the specific anatomical or biological region of a tissue, organ specimen, or the region from which the specimen was obtained, such as a section or part of what is defined in the LBSPEC variable. If the anatomical region is not included in the specimen description LBSPEC, it may be included in this variable. This field can be a combination of terms where needed. This field can be null if not applicable. Examples: CORTEX, MEDULLA, MUCOSA, SEROSA, ISLET, ZONA FASICULATA, ZONA RETICULARIS, CRANIAL, MEDIAN, ACCESSORY, SPINAL, LUMBAR, FRONTAL.","Perm"
"SENDIG v3.1.1","29","Findings","LB","LBSPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Examples: HEMOLYZED, ICTERIC, LIPEMIC","Perm"
"SENDIG v3.1.1","30","Findings","LB","LBSPCUFL","Specimen Usability for the Test","Char","C66742","NY",,"","Record Qualifier","Describes the usability of the specimen for the test. Should be N if the specimen is not usable; otherwise it should be null.","Perm"
"SENDIG v3.1.1","31","Findings","LB","LBLOC","Specimen Collection Location","Char","","",,"","Record Qualifier","Location relevant to the collection of specimen for the measurement.","Perm"
"SENDIG v3.1.1","32","Findings","LB","LBLAT","Specimen Laterality within Subject","Char","C99073","LAT",,"","Variable Qualifier","Qualifier for laterality of the specimen within the subject for paired specimens. Examples: LEFT, RIGHT, BILATERAL.","Perm"
"SENDIG v3.1.1","33","Findings","LB","LBDIR","Specimen Directionality within Subject","Char","C99074","DIR",,"","Variable Qualifier","Qualifier for directionality of the specimen within the subject. Examples: DORSAL, PROXIMAL.","Perm"
"SENDIG v3.1.1","34","Findings","LB","LBPORTOT","Portion or Totality","Char","C99075","PORTOT",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing the portion or totality, which means arrangement of, or apportioning of. Examples: ENTIRE, SINGLE, SEGMENT, MANY.","Perm"
"SENDIG v3.1.1","35","Findings","LB","LBMETHOD","Method of Test or Examination","Char","","",,"","Record Qualifier","Method of the test or examination. Examples: EIA (Enzyme Immunoassay), ELECTROPHORESIS, DIPSTICK.","Exp"
"SENDIG v3.1.1","36","Findings","LB","LBBLFL","Baseline Flag","Char","C66742","NY",,"","Record Qualifier","A baseline indicator may be used to calculate differences or changes from baseline. Value should be Y or null. The baseline flag is sponsor defined.","Exp"
"SENDIG v3.1.1","37","Findings","LB","LBFAST","Fasting Status","Char","C66742","NY",,"","Record Qualifier","Indicator used to identify fasting status. The value should be Y or null","Perm"
"SENDIG v3.1.1","38","Findings","LB","LBDRVFL","Derived Flag","Char","C66742","NY",,"","Record Qualifier","Used to indicate a derived record. The value should be Y or null. Records that represent the average of other records, or are not as originally received or collected are examples of records that might be derived for the submission datasets.","Perm"
"SENDIG v3.1.1","39","Findings","LB","LBTOX","Toxicity","Char","","",,"","Variable Qualifier","Description of toxicity quantified by LBTOXGR. The sponsor is expected to provide the name and version of the scale used to map the terms, utilizing the data definition file external codelist attributes.","Perm"
"SENDIG v3.1.1","40","Findings","LB","LBTOXGR","Standard Toxicity Grade","Char","","",,"","Record Qualifier","Records toxicity grade value using a standard toxicity scale (such as the NCI CTCAE). If value is from a numeric scale, represent only the number (e.g., ""2"" and not ""Grade 2""). The sponsor is expected to provide the name of the scale and version used to map the terms, utilizing the data definition file external codelist attributes.","Perm"
"SENDIG v3.1.1","41","Findings","LB","LBEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","""Y"" if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","42","Findings","LB","LBREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when LBEXCLFL is ""Y"".","Perm"
"SENDIG v3.1.1","43","Findings","LB","LBUSCHFL","Unscheduled Flag","Char","C66742","NY",,"","Record Qualifier","Indicates whether the timing of the specimen collection was unscheduled. If a specimen collection was performed based upon a schedule defined in the protocol, this flag should be null. Expected values are ""Y"" or null.","Exp"
"SENDIG v3.1.1","44","Findings","LB","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned study day of specimen collection. Should be an integer.","Perm"
"SENDIG v3.1.1","45","Findings","LB","LBDTC","Date/Time of Specimen Collection","Char","","","ISO 8601","","Timing","Date/Time of specimen collection, in IS0 8601 format.","Exp"
"SENDIG v3.1.1","46","Findings","LB","LBENDTC","End Date/Time of Specimen Collection","Char","","","ISO 8601","","Timing","Date/Time of the end of specimen collection in ISO 8601 format. Should be populated only for continuous sample collection.","Perm"
"SENDIG v3.1.1","47","Findings","LB","LBDY","Study Day of Specimen Collection","Num","","",,"","Timing","Study day of specimen collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","48","Findings","LB","LBENDY","Study Day of End of Specimen Collection","Num","","",,"","Timing","Study day of the end of specimen collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","49","Findings","LB","LBNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for specimen collections that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","50","Findings","LB","LBNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of LBNOMDY as presented in the study report. Examples: Week 4, Day 28, Terminal Sac.","Perm"
"SENDIG v3.1.1","51","Findings","LB","LBTPT","Planned Time Point Name","Char","","",,"","Timing","Text Description of time when specimen should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See LBTPTNUM and LBTPTREF. Examples: Start, 5 min post.","Perm"
"SENDIG v3.1.1","52","Findings","LB","LBTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of LBTPT to aid in sorting.","Perm"
"SENDIG v3.1.1","53","Findings","LB","LBELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601","","Timing","Elapsed time (in ISO 8601 format) relative to a planned fixed reference (LBTPTREF). This variable is useful where there are repetitive measures. Not a clock time or a date time variable. Represented as an ISO 8601 duration. Examples: ""- P15M"" to represent the period of 15 minutes prior to the reference point indicated by LBTPTREF, or ""P8H"" to represent the period of 8 hours after the reference point indicated by LBTPTREF.","Perm"
"SENDIG v3.1.1","54","Findings","LB","LBTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by LBELTM, if used for LBTPTNUM, and LBTPT. It is recommended that LBTPTREF be as descriptive as possible so the reference time point can be inferred without looking at other variables. Examples: PREVIOUS DOSE, PREVIOUS MEAL.","Perm"
"SENDIG v3.1.1","55","Findings","LB","LBRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601","","Timing","Date/Time of the reference time point, LBTPTREF","Perm"
"SENDIG v3.1.1","1","Findings","MA","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","MA","DOMAIN","Domain Abbreviation","Char","","",,"MA","Identifier","Two-character code for the domain.","Req"
"SENDIG v3.1.1","3","Findings","MA","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","MA","FOCID","Focus of Study-Specific Interest","Char","","",,"","Identifier","Identification of a focus of study-specific interest on or within a subject or specimen as defined in the protocol, for which a measurement, test, or examination was performed. An example could be a drug application site, e.g., ""Injection site 1,"" ""Biopsy site 1,"" ""Treated site 1."" the value in this variable should have inherent semantic value.","Perm"
"SENDIG v3.1.1","5","Findings","MA","MASEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","6","Findings","MA","MAGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","MA","MAREFID","Specimen Reference Identifier","Char","","",,"","Identifier","Internal or external specimen identifier. Example: 1009570101.","Perm"
"SENDIG v3.1.1","8","Findings","MA","MASPID","Mass Identifier","Char","","",,"","Identifier","Mass identifier such as MASS 1 or MASS A. Used when the mass was discovered during the in-life phase or during pathology and was assigned a mass identifier. The mass identification should be unique within the subject, regardless of mass location.","Perm"
"SENDIG v3.1.1","9","Findings","MA","MATESTCD","Macroscopic Examination Short Name","Char","C89972","MATESTCD",,"","Topic","Short name of the measurement, test, or examination described in MATEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in MATESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). MATESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SENDIG v3.1.1","10","Findings","MA","MATEST","Macroscopic Examination Name","Char","C89971","MATEST",,"","Synonym Qualifier","Long name for MATESTCD. The value in MATEST cannot be longer than 40 characters. Extensible controlled values are Gross Pathological Examination, Clinical Signs Follow-up.","Req"
"SENDIG v3.1.1","11","Findings","MA","MABODSYS","Body System or Organ Class","Char","C88026","BODSYS",,"","Record Qualifier","Body system or organ class associated with the specimen examined.","Perm"
"SENDIG v3.1.1","12","Findings","MA","MAORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Text description of the findings as originally received or collected, including the base gross pathological observation and any modifiers, such as severity, origin, classification, size, color, etc.","Exp"
"SENDIG v3.1.1","13","Findings","MA","MASTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains only the base gross pathological observation (e.g., ENLARGED) from MAORRES, without any modifiers. If the examination was completed and there were no findings, the value must be UNREMARKABLE.","Exp"
"SENDIG v3.1.1","14","Findings","MA","MASTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate examination not done or result is missing. Should be null if a result exists in MAORRES.","Perm"
"SENDIG v3.1.1","15","Findings","MA","MAREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why MASTAT is NOT DONE. Example: Tissue not examined, Tissue Autolyzed.","Perm"
"SENDIG v3.1.1","16","Findings","MA","MANAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor that provided the test results.","Perm"
"SENDIG v3.1.1","17","Findings","MA","MASPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of tissue, organ, or fluid examined. Examples: GLAND, ADRENAL; KIDNEY; VESSEL, LYMPHATIC. See also Assumption 4.b.","Exp"
"SENDIG v3.1.1","18","Findings","MA","MAANTREG","Anatomical Region of Specimen","Char","","",,"","Variable Qualifier","Defines the specific anatomical or biological region of a tissue, organ specimen, or the region from which the specimen was obtained, such as a section or part of what is defined in the MASPEC variable. If the anatomical region is not included in the specimen description MASPEC, it may be included in this variable. This field can be a combination of terms where needed. This field can be null if not applicable. Examples: CORTEX, MEDULLA, MUCOSA, SEROSA, ISLET, ZONA FASICULATA, ZONA RETICULARIS, CRANIAL, MEDIAN, ACCESSORY, SPINAL, LUMBAR, FRONTAL.","Perm"
"SENDIG v3.1.1","19","Findings","MA","MASPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Example: AUTOLYZED.","Perm"
"SENDIG v3.1.1","20","Findings","MA","MASPCUFL","Specimen Usability for the Test","Char","C66742","NY",,"","Record Qualifier","Describes the usability of the specimen for the test. Should be ""N"" if the specimen is not usable; otherwise it should be null.","Perm"
"SENDIG v3.1.1","21","Findings","MA","MALAT","Specimen Laterality within Subject","Char","C99073","LAT",,"","Variable Qualifier","Qualifier for laterality of the specimen within the subject for paired specimens. Examples: LEFT, RIGHT, BILATERAL.","Perm"
"SENDIG v3.1.1","22","Findings","MA","MADIR","Specimen Directionality within Subject","Char","C99074","DIR",,"","Variable Qualifier","Qualifier for directionality of the specimen within the subject. Examples: DORSAL, PROXIMAL.","Perm"
"SENDIG v3.1.1","23","Findings","MA","MAPORTOT","Portion or Totality","Char","C99075","PORTOT",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing the portion or totality, which means arrangement of, or apportioning of. Examples: ENTIRE, SINGLE, SEGMENT, MANY.","Perm"
"SENDIG v3.1.1","24","Findings","MA","MAEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (i.e., assigned by a person or a group). Examples: PRINCIPAL PATHOLOGIST, PEER REVIEW, SPONSOR PATHOLOGIST.","Perm"
"SENDIG v3.1.1","25","Findings","MA","MASEV","Severity","Char","C90000","SEV",,"","Record Qualifier","Describes the severity or intensity of a particular finding. Examples: MILD, MODERATE, SEVERE.","Perm"
"SENDIG v3.1.1","26","Findings","MA","MADTHREL","Relationship to Death","Char","C66742","NY",,"","Record Qualifier","Describes the relationship of a particular finding to the death of a subject (""Y"" = caused death, ""N"" = did not cause death, ""U"" = unknown). May be left null if not available.","Perm"
"SENDIG v3.1.1","27","Findings","MA","MADTC","Date/Time","Char","","","ISO 8601","","Timing","For a specimen collected or observed post mortem, this is the date/time of subject disposition in ISO 8601 format.","Perm"
"SENDIG v3.1.1","28","Findings","MA","MADY","Study Day","Num","","",,"","Timing","For a specimen collected or observed post mortem, this is the study day of subject disposition, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","1","Findings","MI","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","MI","DOMAIN","Domain Abbreviation","Char","","",,"MI","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","MI","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","MI","FOCID","Focus of Study-Specific Interest","Char","","",,"","Identifier","Identification of a focus of study-specific interest on or within a subject or specimen as defined in the protocol for which a measurement, test, or examination was performed. An example could be a drug application site, e.g., ""Injection site 1,"" ""Biopsy site 1,"" ""Treated site 1."" the value in this variable should have inherent semantic value.","Perm"
"SENDIG v3.1.1","5","Findings","MI","MISEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","6","Findings","MI","MIGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","MI","MIREFID","Specimen Reference Identifier","Char","","",,"","Identifier","Internal or external specimen identifier. Example: Specimen barcode number.","Perm"
"SENDIG v3.1.1","8","Findings","MI","MISPID","Mass Identifier","Char","","",,"","Identifier","Mass identifier such as MASS 1 or MASS A. Used when the mass was discovered during the in-life phase or during pathology and was assigned a mass identifier. The mass identification should be unique within the subject, regardless of mass location.","Perm"
"SENDIG v3.1.1","9","Findings","MI","MITESTCD","Microscopic Examination Short Name","Char","C89974","MITESTCD",,"","Topic","Short name of the measurement, test, or examination described in MITEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in MITESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). MITESTCD cannot contain characters other than letters, numbers, or underscores. Extensible controlled value is MIEXAM covering an assessment by microscope (e.g., light, elctron, confocal, etc).","Req"
"SENDIG v3.1.1","10","Findings","MI","MITEST","Microscopic Examination Name","Char","C89973","MITEST",,"","Synonym Qualifier","Long name for MITESTCD. The value in MITEST cannot be longer than 40 characters. Extensible controlled value is Microscopic Examination.","Req"
"SENDIG v3.1.1","11","Findings","MI","MIBODSYS","Body System or Organ Class","Char","C88026","BODSYS",,"","Record Qualifier","Body system or organ class associated with the specimen examined.","Perm"
"SENDIG v3.1.1","12","Findings","MI","MIORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Microscopic finding as originally recorded, including all modifiers.","Exp"
"SENDIG v3.1.1","13","Findings","MI","MISTRESC","Standardized Result in Character Format","Char","C120531; C88025","NONNEO; NEOPLASM",,"","Result Qualifier","For non-neoplastic findings, contains only the base pathological process (e.g., NECROSIS) without any modifiers such as severity, distribution, chronicity or characteristics. If the examination was completed and there were no findings, the value must be UNREMARKABLE. The base pathological process from MIORRES should be mapped to a synonymous term from the controlled list, NONNEO, where possible. \n Neoplastic findings must be populated using the NEOPLASM controlled list.","Exp"
